Date,Open,High,Low,Close,Volume,Market Cap
"Sep 01, 2017",377.92,393.35,376.34,393.35,"55,440,700","2,844,110,000"
"Aug 31, 2017",368.57,380.34,368.18,378.32,"34,978,600","2,773,030,000"
"Aug 30, 2017",359.59,375.70,358.69,368.34,"44,586,300","2,704,790,000"
"Aug 29, 2017",357.16,367.34,354.49,359.55,"50,014,900","2,685,760,000"
"Aug 28, 2017",362.50,369.19,351.24,356.78,"57,630,700","2,725,220,000"
"Aug 27, 2017",400.42,400.63,358.23,362.89,"121,516,000","3,009,530,000"
"Aug 26, 2017",315.28,409.77,315.28,399.85,"267,415,000","2,369,010,000"
"Aug 25, 2017",317.91,320.65,306.68,315.89,"53,632,700","2,388,160,000"
"Aug 24, 2017",292.96,315.37,291.19,315.37,"58,804,500","2,200,130,000"
"Aug 23, 2017",290.46,299.14,287.73,292.57,"47,798,300","2,180,790,000"
"Aug 22, 2017",280.29,299.98,260.53,291.50,"74,971,200","2,103,900,000"
"Aug 21, 2017",293.77,300.52,275.94,279.58,"58,023,900","2,204,480,000"
"Aug 20, 2017",288.20,327.25,287.82,294.20,"107,973,000","2,162,080,000"
"Aug 19, 2017",224.67,329.98,224.67,288.70,"220,487,000","1,685,040,000"
"Aug 18, 2017",233.84,240.41,219.42,224.28,"50,324,200","1,753,350,000"
"Aug 17, 2017",231.58,260.60,229.08,233.62,"98,375,500","1,736,000,000"
"Aug 16, 2017",203.85,233.53,198.92,232.02,"63,100,100","1,527,710,000"
"Aug 15, 2017",199.80,206.13,192.73,203.52,"37,532,600","1,496,920,000"
"Aug 14, 2017",198.32,202.89,195.35,199.44,"29,888,400","1,485,500,000"
"Aug 13, 2017",205.59,207.19,192.14,198.17,"36,281,800","1,539,490,000"
"Aug 12, 2017",206.22,210.64,201.38,205.49,"30,017,500","1,543,820,000"
"Aug 11, 2017",200.82,209.11,199.59,205.79,"28,677,400","1,502,990,000"
"Aug 10, 2017",199.56,205.54,195.78,200.96,"30,972,000","1,493,200,000"
"Aug 09, 2017",203.74,205.87,193.33,199.21,"31,657,100","1,524,040,000"
"Aug 08, 2017",196.58,205.50,194.97,203.84,"35,117,200","1,470,120,000"
"Aug 07, 2017",189.07,197.91,187.05,197.19,"32,441,600","1,413,570,000"
"Aug 06, 2017",193.71,195.00,188.43,189.13,"25,336,000","1,447,880,000"
"Aug 05, 2017",186.96,195.55,185.73,193.83,"41,127,900","1,397,060,000"
"Aug 04, 2017",186.92,189.96,186.13,186.97,"28,791,800","1,395,520,000"
"Aug 03, 2017",183.17,189.19,180.28,186.99,"25,612,400","1,367,150,000"
"Aug 02, 2017",185.16,186.24,181.42,182.93,"19,076,200","1,381,630,000"
"Aug 01, 2017",179.20,186.23,177.26,184.75,"34,656,300","1,336,810,000"
"Jul 31, 2017",173.15,180.05,171.76,178.51,"29,249,300","1,291,390,000"
"Jul 30, 2017",185.45,187.95,172.47,172.82,"25,327,200","1,382,710,000"
"Jul 29, 2017",185.11,187.66,169.34,185.25,"40,505,200","1,379,860,000"
"Jul 28, 2017",194.00,196.91,181.57,185.61,"30,108,800","1,445,720,000"
"Jul 27, 2017",195.08,199.43,192.47,194.09,"26,363,200","1,453,370,000"
"Jul 26, 2017",195.49,200.88,189.33,194.37,"38,380,000","1,456,070,000"
"Jul 25, 2017",204.04,212.40,189.03,195.52,"84,970,400","1,519,340,000"
"Jul 24, 2017",191.11,216.62,187.29,204.02,"90,278,800","1,422,690,000"
"Jul 23, 2017",195.02,195.74,187.26,191.03,"31,110,400","1,451,390,000"
"Jul 22, 2017",186.13,195.55,185.55,195.31,"23,312,700","1,384,830,000"
"Jul 21, 2017",188.58,193.80,180.68,185.86,"32,884,200","1,402,760,000"
"Jul 20, 2017",154.85,193.87,154.85,188.59,"98,932,600","1,151,530,000"
"Jul 19, 2017",157.98,170.25,153.87,155.65,"28,281,400","1,174,490,000"
"Jul 18, 2017",154.50,165.70,146.25,158.07,"28,103,500","1,148,330,000"
"Jul 17, 2017",132.34,154.91,132.34,153.85,"32,658,200","983,325,000"
"Jul 16, 2017",139.65,143.54,119.17,132.64,"35,385,900","1,037,360,000"
"Jul 15, 2017",161.28,163.44,139.91,140.14,"30,810,000","1,197,760,000"
"Jul 14, 2017",171.48,171.91,156.49,161.08,"26,831,900","1,273,130,000"
"Jul 13, 2017",179.83,182.61,169.57,171.24,"24,269,400","1,334,790,000"
"Jul 12, 2017",165.03,179.89,159.54,179.89,"30,198,600","1,224,620,000"
"Jul 11, 2017",173.63,180.37,159.99,165.73,"44,860,900","1,288,140,000"
"Jul 10, 2017",195.99,197.38,170.06,174.40,"38,824,100","1,453,580,000"
"Jul 09, 2017",209.64,212.48,195.64,195.64,"44,286,500","1,554,430,000"
"Jul 08, 2017",196.15,211.31,187.21,209.20,"41,486,800","1,454,000,000"
"Jul 07, 2017",212.72,213.08,194.80,196.46,"59,581,400","1,576,370,000"
"Jul 06, 2017",210.34,227.89,205.37,213.17,"114,292,000","1,558,330,000"
"Jul 05, 2017",183.05,212.66,181.06,209.48,"93,285,800","1,354,980,000"
"Jul 04, 2017",180.22,187.30,180.22,183.06,"51,222,900","1,333,710,000"
"Jul 03, 2017",173.37,182.58,171.91,180.79,"40,038,200","1,282,650,000"
"Jul 02, 2017",165.61,174.10,163.99,173.49,"33,257,700","1,224,910,000"
"Jul 01, 2017",181.66,182.29,165.63,165.71,"42,283,100","1,343,300,000"
"Jun 30, 2017",177.30,184.58,177.30,181.77,"48,166,300","1,310,690,000"
"Jun 29, 2017",183.17,184.48,176.72,177.17,"42,548,600","1,353,710,000"
"Jun 28, 2017",177.01,185.97,174.59,184.13,"27,008,600","1,307,820,000"
"Jun 27, 2017",162.89,176.02,153.94,176.02,"48,931,600","1,203,160,000"
"Jun 26, 2017",172.96,175.91,149.22,162.89,"40,405,300","1,277,190,000"
"Jun 25, 2017",182.35,183.43,169.30,172.88,"36,111,800","1,346,200,000"
"Jun 24, 2017",189.31,190.52,178.61,182.62,"35,863,100","1,397,190,000"
"Jun 23, 2017",177.03,193.47,177.03,189.26,"42,975,000","1,306,270,000"
"Jun 22, 2017",179.29,183.33,175.72,177.06,"37,412,700","1,322,590,000"
"Jun 21, 2017",187.77,188.09,175.04,178.81,"40,445,100","1,384,740,000"
"Jun 20, 2017",201.37,203.71,180.61,187.91,"58,960,400","1,484,670,000"
"Jun 19, 2017",193.21,208.42,192.88,201.26,"98,763,400","1,424,100,000"
"Jun 18, 2017",178.52,193.93,176.12,193.53,"77,003,000","1,315,450,000"
"Jun 17, 2017",166.21,183.85,166.16,178.13,"58,241,000","1,224,440,000"
"Jun 16, 2017",163.63,167.65,158.43,166.25,"35,834,400","1,205,110,000"
"Jun 15, 2017",163.12,166.05,143.32,163.35,"48,167,500","1,201,030,000"
"Jun 14, 2017",183.65,191.58,156.18,163.21,"53,986,500","1,351,820,000"
"Jun 13, 2017",171.27,183.97,171.27,183.97,"51,568,400","1,260,370,000"
"Jun 12, 2017",187.10,197.17,162.31,170.78,"79,698,800","1,376,490,000"
"Jun 11, 2017",151.99,200.12,151.99,188.27,"155,786,000","1,117,860,000"
"Jun 10, 2017",149.13,152.48,147.84,152.00,"32,894,500","1,096,550,000"
"Jun 09, 2017",144.94,149.69,144.94,148.93,"28,944,700","1,065,470,000"
"Jun 08, 2017",140.82,146.10,139.47,145.03,"29,049,200","1,034,920,000"
"Jun 07, 2017",145.25,153.76,138.17,140.36,"44,240,500","1,067,130,000"
"Jun 06, 2017",145.43,147.96,134.27,145.19,"66,883,600","1,068,210,000"
"Jun 05, 2017",143.41,145.86,142.00,144.92,"40,209,200","1,053,050,000"
"Jun 04, 2017",143.88,143.89,140.43,143.35,"28,248,800","1,055,520,000"
"Jun 03, 2017",145.28,148.42,142.80,144.29,"39,144,000","1,065,460,000"
"Jun 02, 2017",137.08,145.88,136.33,145.29,"39,172,500","1,005,050,000"
"Jun 01, 2017",136.47,147.94,131.64,136.08,"46,692,500","1,000,300,000"
